index,logits,ee,Prediction,Category,Ligand,Boron_reagent,Substrate,family,fold,set
212.0,-4.295464515686035,1.0,0.0,0.0,CC(C)(O)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,8,train
507.0,6.817131042480469,98.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc2ccccc2c1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,8,train
69.0,-14.502337455749512,27.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc(F)cc3)[C@@]1(C)C=C2c1ccc(F)cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,8,train
445.0,-1.5394012928009033,2.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,8,train
468.0,3.2002875804901123,98.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc(F)cc1,O=C1C=CC2(CC1)OCCO2,fam3,8,train
583.0,-2.0960278511047363,7.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,O=C1C=CCO1,fam5,8,train
157.0,-12.425390243530273,15.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,C/C=C/C(=O)N(C)OC,fam3,8,train
552.0,2.510497570037842,98.5,1.0,1.0,C[C@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,8,train
88.0,1.8024433851242065,98.0,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccccc1C,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,8,train
423.0,10.829421997070312,89.0,1.0,1.0,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,COc1ccc(/C=C/C(C)=O)cc1,fam8,8,train
124.0,-3.290541887283325,2.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,COc1ccc(B(O)O)cc1,O=C1C=CC2(CC1)OCCO2,fam3,8,train
477.0,8.905623435974121,99.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1cccc(Cl)c1,O=C1C=CC2(OCCO2)c2ccccc21,fam3,8,train
230.0,-8.292938232421875,1.5,0.0,0.0,CC(C)(OCOCc1ccccc1)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCC1,fam1,8,train
406.0,5.174671649932861,97.5,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,O=C1C=CCCCC1,fam2,8,train
422.0,7.250635623931885,99.69999694824219,1.0,1.0,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccc(C(F)(F)F)cc1,CC(=O)/C=C/C1CCCC1,fam8,8,train
405.0,3.4380035400390625,96.5,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,COc1ccc(B(O)O)cc1,CC(=O)/C=C/C(C)C,fam2,8,train
122.0,-0.5560559034347534,69.5,0.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2Cc1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,8,train
159.0,-5.657079219818115,1.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,8,train
452.0,5.890934467315674,93.5,1.0,1.0,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccc2ccccc2c1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,8,train
331.0,-7.6335062980651855,6.5,0.0,0.0,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CCCC/C=C/c1ccc([N+](=O)[O-])c(C)c1,fam7,8,train
671.0,6.224587917327881,97.5,1.0,1.0,CC1=C[C@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@@H]1C[C@@H]2C(C)C,Cc1ccc(O)c(B2OC(C)(C)C(C)(C)O2)c1,CCC/C=C/c1ncc(C(F)(F)F)cc1Cl,fam7,8,train
231.0,-9.827635765075684,0.5,0.0,0.0,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,O=C1C=CCCC1,fam4,8,train
500.0,10.298565864562988,85.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,C/C=C/C(=O)N(C)OC,fam3,8,train
44.0,-2.9574503898620605,2.0,0.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1Cl,O=C1C=CCCC1,fam7,8,train
14.0,-15.420449256896973,5.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,CCC/C=C/C(=O)OC(C)C,fam1,8,train
8.0,-3.0796592235565186,1.25,0.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,Cc1ccccc1B(O)O,O=C1C=CCCC1,fam7,8,train
539.0,3.8784401416778564,99.5,1.0,1.0,C[C@]12C=C(c3ccccc3)[C@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,O=C1C=CCC1,fam4,8,train
85.0,-13.924705505371094,8.125,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam8,8,train
188.0,9.011629104614258,93.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,COc1ccc(B(O)O)cc1,C/C=C/C(=O)N(C)OC,fam3,8,train
67.0,-13.799468040466309,28.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,8,train
470.0,5.454751014709473,96.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam3,8,train
72.0,-8.236534118652344,3.25,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,COc1cccc(B(O)O)c1,CC(=O)/C=C/C(C)C,fam8,8,train
538.0,-14.701902389526367,10.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COc1ccc(/C=C/C(=O)N(C)OC)cc1,fam3,8,train
402.0,0.4255865216255188,93.25,1.0,1.0,COC(=O)C1=C[C@@H]2C[C@H](C(C)C)[C@H]1C=C2C,OB(O)c1ccccc1,O=C1C=CCCC1,fam7,8,train
387.0,-1.2533715963363647,98.0,0.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1Cl,O=C1C=CCCC1,fam7,8,train
316.0,-11.41460132598877,2.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,c1ccc2cc(B3OB(c4ccc5ccccc5c4)OB(c4ccc5ccccc5c4)O3)ccc2c1,O=C1C=CCCC1,fam1,8,train
77.0,-8.6046142578125,1.399999976158142,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,Cc1ccccc1B(O)O,CC(=O)/C=C/C1CCCC1,fam8,8,train
610.0,-4.65283727645874,5.5,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,COC(=O)c1cccc(B(O)O)c1,O=C/C=C/c1ccccc1,fam6,8,train
213.0,-9.012632369995117,16.5,0.0,0.0,OC[C@@]12C=C(c3ccccc3)[C@@](CO)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,8,train
379.0,12.918397903442383,77.0,1.0,1.0,Cc1ccc(C2=C[C@@]3(C)C(c4ccc(C)cc4)=C[C@@H]2C3(C)C)cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,8,train
0.0,-9.434123992919922,6.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,O=C1C=CCC1,fam1,8,train
614.0,-7.705932140350342,4.5,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,COc1ccccc1/C=C/C=O,fam6,8,train
308.0,-1.2396061420440674,96.0,0.0,1.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,C/C=C/C(=O)c1ccccc1,fam7,8,train
544.0,6.512327671051025,97.5,1.0,1.0,C[C@]12C=C(c3ccccc3)[C@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,O=C1C=CC(=O)N1Cc1ccccc1,fam4,8,train
84.0,-13.77755355834961,2.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/c1ccc(Cl)c(Cl)c1,fam8,8,train
449.0,3.9546422958374023,95.5,1.0,1.0,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1B(O)O,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,8,train
524.0,5.844790458679199,95.80000305175781,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,CC(C)=C1CCC=CC1=O,C[Si](C)(/C=C/C(=O)c1ccccc1)c1ccccc1,fam3,8,train
626.0,-7.026954174041748,4.0,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccccc1[N+](=O)[O-],fam6,8,train
68.0,-6.937773704528809,4.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc(F)cc3)[C@@]1(C)C=C2c1ccc(F)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,8,train
234.0,-6.158942222595215,7.0,0.0,0.0,CC(C)(OCOCc1ccccc1)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam1,8,train
673.0,8.371225357055664,96.5,1.0,1.0,CC1=C[C@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(C)(C)[Si](C)(C)OCCC/C=C/c1ccc([N+](=O)[O-])cc1,fam7,8,train
553.0,4.779166221618652,96.0,1.0,1.0,C[C@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,O=C1C=CCO1,fam4,8,train
241.0,0.7382588386535645,95.0,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,CCC/C=C/C(=O)NC(C)(C)C,fam5,8,train
92.0,-14.976276397705078,24.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc(Cl)cc3)[C@@]1(C)C=C2c1ccc(Cl)cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,8,train
434.0,6.3336100578308105,94.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc(Cl)cc3)[C@]1(C)C=C2c1ccc(Cl)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,8,train
338.0,-2.6311678886413574,3.25,0.0,0.0,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,Cc1cccc(B(O)O)c1,CCCC/C=C/c1ccc2ccccc2n1,fam7,8,train
356.0,4.953744411468506,94.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCO1,fam1,8,train
532.0,-10.260292053222656,4.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,Cc1cc(C)cc(B(O)O)c1,C/C=C/C(=O)N(C)OC,fam3,8,train
510.0,8.927375793457031,84.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CC(=O)N1Cc1ccccc1,fam3,8,train
514.0,9.333521842956543,99.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CC(=O)/C=C/[Si](C)(C)C(C)(C)C,fam3,8,train
377.0,13.234498023986816,75.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,8,train
142.0,-7.3208160400390625,2.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCO1,fam3,8,train
278.0,4.789483070373535,96.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccnc1,fam6,8,train
683.0,1.426316738128662,98.0,1.0,1.0,CC1=C[C@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=[N+]([O-])c1ccc(/C=C/CCc2ccccc2)cc1,fam7,8,train
685.0,1.425488829612732,99.69999694824219,1.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)/C=C/c1ccccc1,O=C1C=CCCC1,fam7,8,train
57.0,-3.128701686859131,3.0,0.0,0.0,COCC1=C[C@H]2C[C@H](C(C)C)[C@@H]1C=C2C,OB(O)c1ccccc1,O=C1C=CCCC1,fam7,8,train
649.0,1.0397294759750366,99.0,1.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCCCC1,fam7,8,train
38.0,-12.08407974243164,8.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc(-c4ccccc4)cc3)[C@@]1(C)C=C2c1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,8,train
582.0,-1.5440340042114258,3.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,O=C1C=CCCCC1,fam5,8,train
578.0,2.409968137741089,95.5,1.0,1.0,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam2,8,train
381.0,8.857332229614258,91.5,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc(-c4ccccc4)cc3)[C@]1(C)C=C2c1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,8,train
180.0,-8.130863189697266,7.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,O=C1C=CCC1,fam3,8,train
488.0,12.311966896057129,98.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc(Br)cc1,COC(=O)/C(C#N)=C/c1ccccc1,fam3,8,train
106.0,-5.565861225128174,4.5,0.0,0.0,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1B(O)O,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,8,train
286.0,5.529024600982666,95.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,COc1ccc(/C=C/C(=O)OC(C)(C)C)cc1,fam6,8,train
586.0,-1.4606152772903442,14.5,0.0,0.0,COc1ccc(C2=C[C@@H]3C=C[C@@]2(C)C[C@@]3(C)OC)cc1OC,COc1ccc(B(O)O)cc1,O=C1C=CCCO1,fam5,8,train
410.0,12.934977531433105,72.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,8,train
170.0,-2.840298891067505,91.5,0.0,1.0,COc1cc(C2=C[C@H]3CC[C@@H]2C=C3c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam3,8,train
346.0,0.24853846430778503,2.5,1.0,0.0,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,8,train
382.0,14.470528602600098,77.5,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc(-c4ccccc4)cc3)[C@]1(C)C=C2c1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,8,train
118.0,-8.347177505493164,0.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,O=C1C=CCC1,fam3,8,train
266.0,3.4503297805786133,96.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C/C=C/c1ccco1,fam6,8,train
190.0,9.278648376464844,94.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccc2ccccc2c1,C/C=C/C(=O)N(C)OC,fam3,8,train
34.0,-15.144713401794434,25.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,8,train
350.0,-0.5482632517814636,6.0,0.0,0.0,CO[C@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,8,train
320.0,-2.786928176879883,98.0,0.0,1.0,CC1=C[C@@H]2C(C(=O)Oc3ccc4ccccc4c3)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,C/C=C/C(=O)CC,fam7,8,train
354.0,7.096695899963379,97.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam1,8,train
288.0,6.980181694030762,59.5,1.0,1.0,C=CCC1=C[C@]2(C)C[C@](C)(OC)[C@H]1C=C2c1ccccc1,COc1ccc(B(O)O)cc1,CCOC(=O)/C=C/c1ccccc1,fam6,8,train
76.0,-9.182022094726562,5.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,CC(=O)/C=C/C1CCCC1,fam8,8,train
254.0,2.4352893829345703,98.0,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,c1ccc(B2OCCO2)cc1,O=C1C=CCCC1,fam6,8,train
261.0,1.115510106086731,5.0,1.0,0.0,C=CCC1=C[C@]2(C)C[C@](C)(OC)[C@H]1C=C2CC(C)C,OB(O)/C=C/c1ccccc1,O=C1C=CCC1,fam6,8,train
392.0,3.2434656620025635,97.5,1.0,1.0,COc1ccc(C2=C[C@@H]3CC[C@H]2C=C3c2ccc(OC)cc2)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,8,train
46.0,-7.899115562438965,1.75,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,8,train
645.0,4.993091583251953,98.0,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,Cc1ccc(B2OB(c3ccc(C)cc3)OB(c3ccc(C)cc3)O2)cc1,O=C1C=CCCC1,fam1,8,train
292.0,-3.334040880203247,0.30000001192092896,0.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam7,8,train
339.0,-6.08090877532959,5.0,0.0,0.0,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,C(=C/c1cnc2ccccc2n1)\CCc1ccccc1,fam7,8,train
352.0,8.122833251953125,97.75,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam1,8,train
233.0,-7.517082214355469,3.0,0.0,0.0,CC(C)(OCOCc1ccccc1)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam1,8,train
256.0,1.2957524061203003,98.5,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,O=C1C=CCCC1,fam6,8,train
282.0,4.104191303253174,96.0,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/c1ccccc1[N+](=O)[O-],fam6,8,train
23.0,-6.373400688171387,2.1666667461395264,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,COc1ccccc1B(O)O,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,8,train
305.0,-2.7074201107025146,3.5999999046325684,0.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam7,8,train
200.0,-12.506030082702637,1.0,0.0,0.0,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,Cc1ccc2oc(=O)ccc2c1,fam4,8,train
89.0,-6.265766143798828,4.0,0.0,0.0,FC(F)(F)c1ccc(C2=C[C@H]3CC[C@@H]2C=C3c2ccc(C(F)(F)F)cc2)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,8,train
420.0,6.61973762512207,98.5999984741211,1.0,1.0,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,Cc1ccccc1B(O)O,CC(=O)/C=C/C1CCCC1,fam8,8,train
314.0,3.2993059158325195,87.5,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1cccc2ccccc12,O=C1C=CCCC1,fam5,8,train
372.0,6.788211822509766,99.5,1.0,1.0,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1ccc(F)cc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,8,train
238.0,4.441672325134277,98.0,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,COc1cccc(B(O)O)c1,O=C1C=CCC1,fam5,8,train
657.0,-2.343524932861328,12.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1cccc2ccccc12,O=C1C=CCCC1,fam5,8,train
650.0,1.5918588638305664,2.5,1.0,0.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam7,8,train
281.0,5.394562721252441,96.25,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccccc1,fam6,8,train
100.0,-4.585010051727295,5.5,0.0,0.0,CC(C)CC(O)(CC(C)C)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCC1,fam3,8,train
33.0,-9.730186462402344,2.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,Cc1cccc(C)c1OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,8,train
403.0,3.6028881072998047,98.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,8,train
222.0,-3.29099440574646,2.0,0.0,0.0,COC(C)(C)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,8,train
598.0,-0.5033974647521973,99.0,0.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccc(-c2ccccc2)cc1,O=C1C=CCCC1,fam7,8,train
90.0,2.9603493213653564,96.5,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccccc1C=O,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,8,train
