index,ee,Prediction,Ligand,Boron_reagent,Substrate,family,fold,set,error
665.0,99.69999694824219,97.06249237060547,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,CCCCC/C=C/B(O)O,O=C1C=CCCC1,fam7,7,train,2.6375045776367188
373.0,98.5,98.10010528564453,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1c(F)cccc1F,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,7,train,0.39989471435546875
266.0,96.5,95.40457916259766,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C/C=C/c1ccco1,fam6,7,train,1.0954208374023438
191.0,92.5,96.33966064453125,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,C/C=C/C(=O)n1cccc1,fam3,7,train,-3.83966064453125
113.0,91.0,94.34940338134766,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1cccc(Cl)c1,O=C1C=CC(=O)N1C1CCCCC1,fam1,7,train,-3.3494033813476562
38.0,8.5,2.5100646018981934,CC1(C)[C@@H]2C=C(c3ccc(-c4ccccc4)cc3)[C@@]1(C)C=C2c1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,7,train,5.989935398101807
119.0,2.0,3.3770017623901367,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,O=C1C=CCC1,fam3,7,train,-1.3770017623901367
588.0,5.0,2.651785135269165,C=CCC1=C[C@H]2C[C@@H]1C=C2CC=C,OB(O)c1ccccc1,O=C1C=CCC1,fam1,7,train,2.348214864730835
138.0,1.25,0.5544943809509277,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,COc1ccc(B(O)O)cc1OC,O=C1C=CC2(OCCO2)c2ccccc21,fam3,7,train,0.6955056190490723
337.0,2.5,3.735391616821289,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CCCC/C=C/c1ccc2ccccc2n1,fam7,7,train,-1.235391616821289
586.0,14.5,21.962263107299805,COc1ccc(C2=C[C@@H]3C=C[C@@]2(C)C[C@@]3(C)OC)cc1OC,COc1ccc(B(O)O)cc1,O=C1C=CCCO1,fam5,7,train,-7.462263107299805
133.0,0.5,2.2376837730407715,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,O=C1C=CC2(OCCO2)c2ccccc21,fam3,7,train,-1.7376837730407715
378.0,88.5,89.61332702636719,Cc1ccc(C2=C[C@@]3(C)C(c4ccc(C)cc4)=C[C@@H]2C3(C)C)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,7,train,-1.1133270263671875
129.0,1.0,4.725680828094482,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,CCCCC/C=C/C(C)=O,fam3,7,train,-3.7256808280944824
272.0,96.5,94.75687408447266,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,COc1ccc(/C=C/C=O)cc1,fam6,7,train,1.7431259155273438
314.0,87.5,92.357177734375,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1cccc2ccccc12,O=C1C=CCCC1,fam5,7,train,-4.857177734375
292.0,0.30000001192092896,-4.4902801513671875,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam7,7,train,4.7902801632881165
469.0,92.5,94.27311706542969,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,7,train,-1.7731170654296875
553.0,96.0,98.8245620727539,C[C@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,O=C1C=CCO1,fam4,7,train,-2.8245620727539062
202.0,0.5,-0.40972471237182617,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1C(F)(F)F,O=C1C=CC(=O)N1Cc1ccccc1,fam4,7,train,0.9097247123718262
545.0,99.5,96.90377044677734,C[C@]12C=C(c3ccccc3)[C@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1C(F)(F)F,O=C1C=CC(=O)N1Cc1ccccc1,fam4,7,train,2.5962295532226562
181.0,4.199999809265137,2.415318012237549,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,CC(C)=C1CCC=CC1=O,C[Si](C)(/C=C/C(=O)c1ccccc1)c1ccccc1,fam3,7,train,1.784681797027588
593.0,6.0,25.511981964111328,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,C/C=C/C(=O)OC,fam6,7,train,-19.511981964111328
22.0,1.6666666269302368,3.1722474098205566,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1C(F)(F)F,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,7,train,-1.5055807828903198
636.0,87.0,96.1950912475586,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCC1,fam7,7,train,-9.195091247558594
621.0,3.5,3.0081255435943604,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccnc1,fam6,7,train,0.49187445640563965
239.0,96.5,95.66156768798828,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,O=C1C=CCCCC1,fam5,7,train,0.8384323120117188
41.0,2.0,3.755141496658325,CC1=C[C@@H]2C(C(=O)Oc3c(C(C)C)cccc3C(C)C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1C=Cc1ccccc1,O=C1C=CCCC1,fam7,7,train,-1.7551414966583252
620.0,5.0,2.6352362632751465,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccs1,fam6,7,train,2.3647637367248535
546.0,99.5,93.89533233642578,C[C@]12C=C(c3ccccc3)[C@](C)(C=C1c1ccccc1)CC2,COc1ccc(B(O)O)cc1,O=C1C=CC(=O)N1Cc1ccccc1,fam4,7,train,5.604667663574219
210.0,4.0,1.7685282230377197,C[C@@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,O=C1C=CCO1,fam4,7,train,2.2314717769622803
500.0,85.0,86.30179595947266,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,C/C=C/C(=O)N(C)OC,fam3,7,train,-1.3017959594726562
495.0,99.0,97.69866943359375,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,Cc1ccc2oc(=O)ccc2c1,fam3,7,train,1.30133056640625
34.0,25.0,29.106237411499023,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,7,train,-4.106237411499023
224.0,2.5,3.5495049953460693,CC(C)(O)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,7,train,-1.0495049953460693
354.0,97.5,94.28922271728516,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam1,7,train,3.2107772827148438
510.0,84.5,94.31737518310547,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CC(=O)N1Cc1ccccc1,fam3,7,train,-9.817375183105469
471.0,94.25,72.9932861328125,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam3,7,train,21.2567138671875
157.0,15.0,5.3688249588012695,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,C/C=C/C(=O)N(C)OC,fam3,7,train,9.63117504119873
442.0,4.5,21.02701759338379,COc1ccc(C2=C[C@@H]3C=C[C@@]2(C)C[C@@]3(C)OC)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,7,train,-16.52701759338379
677.0,98.5,99.01255798339844,CC1=C[C@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccc(F)cc1,CC(C)(C)[Si](C)(C)OCC/C=C/c1ncccn1,fam7,7,train,-0.5125579833984375
655.0,3.5,11.830251693725586,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1ccc(Cl)cc1,O=C1C=CCCC1,fam5,7,train,-8.330251693725586
271.0,95.5,95.4472885131836,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,COc1ccccc1/C=C/C=O,fam6,7,train,0.05271148681640625
76.0,5.0,1.8639276027679443,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,CC(=O)/C=C/C1CCCC1,fam8,7,train,3.1360723972320557
368.0,98.75,98.72113800048828,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1cccc(Cl)c1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,7,train,0.02886199951171875
413.0,96.375,97.78018188476562,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam8,7,train,-1.405181884765625
120.0,95.0,89.50225830078125,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1cccc2ccccc12,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,7,train,5.49774169921875
329.0,4.0,3.2625136375427246,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,CC1(C)OB(c2ccccc2O)OC1(C)C,CCCCCC/C=C/c1ncc(C#N)cc1Cl,fam7,7,train,0.7374863624572754
649.0,99.0,99.22916412353516,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCCCC1,fam7,7,train,-0.22916412353515625
643.0,98.5,100.0289077758789,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,COc1cccc(B2OB(c3cccc(OC)c3)OB(c3cccc(OC)c3)O2)c1,O=C1C=CCCC1,fam1,7,train,-1.5289077758789062
486.0,78.5,89.13097381591797,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,COC(=O)/C=C/c1ccc(OC)cc1,fam3,7,train,-10.630973815917969
547.0,99.5,93.71178436279297,C[C@]12C=C(c3ccccc3)[C@](C)(C=C1c1ccccc1)CC2,COc1ccc2ccccc2c1B(O)O,O=C1C=CC(=O)N1Cc1ccccc1,fam4,7,train,5.788215637207031
608.0,99.5999984741211,98.83043670654297,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccc(C(F)(F)F)cc1,O=C1C=CCCC1,fam7,7,train,0.769561767578125
124.0,2.0,0.9122283458709717,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,COc1ccc(B(O)O)cc1,O=C1C=CC2(CC1)OCCO2,fam3,7,train,1.0877716541290283
609.0,3.5,2.9440531730651855,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C/C=C/c1ccco1,fam6,7,train,0.5559468269348145
212.0,1.0,3.5950586795806885,CC(C)(O)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,7,train,-2.5950586795806885
291.0,0.5,3.9932875633239746,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,OB(O)c1ccc(C(F)(F)F)cc1,O=C1C=CCCC1,fam1,7,train,-3.4932875633239746
244.0,93.0,82.75887298583984,COc1ccc(C2=C[C@H]3C=C[C@]2(C)C[C@@]3(C)OC)cc1OC,OB(O)c1cccc2ccccc12,O=C1C=CCCO1,fam5,7,train,10.241127014160156
626.0,4.0,3.4546711444854736,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccccc1[N+](=O)[O-],fam6,7,train,0.5453288555145264
231.0,0.5,0.7764822244644165,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,O=C1C=CCCC1,fam4,7,train,-0.2764822244644165
561.0,87.5,88.19474792480469,COC(=O)[C@]12C=C(c3ccc(OC)cc3)[C@](C(=O)OC)(C=C1c1ccc(OC)cc1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,7,train,-0.6947479248046875
107.0,7.0,2.8722777366638184,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,7,train,4.127722263336182
115.0,92.5,76.94752502441406,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccc(F)cc1,O=C1C=CC(=O)N1C1CCCCC1,fam1,7,train,15.552474975585938
74.0,2.0,2.64516544342041,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccc(C(F)(F)F)cc1,CC(=O)/C=C/C(C)C,fam8,7,train,-0.6451654434204102
437.0,89.0,92.84929656982422,COc1ccc(C2=C[C@@H]3CC[C@H]2C=C3c2ccc(OC)cc2)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,7,train,-3.8492965698242188
209.0,1.5,2.0879859924316406,C[C@@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,7,train,-0.5879859924316406
197.0,16.5,12.569347381591797,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,C/C=C/C(=O)CC,fam4,7,train,3.930652618408203
558.0,87.25,87.02417755126953,COC(=O)[C@]12C=C(c3ccccc3)[C@](C(=O)OC)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,7,train,0.22582244873046875
538.0,10.0,1.7884547710418701,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COc1ccc(/C=C/C(=O)N(C)OC)cc1,fam3,7,train,8.21154522895813
234.0,7.0,13.425973892211914,CC(C)(OCOCc1ccccc1)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam1,7,train,-6.425973892211914
395.0,2.5,5.06105375289917,CC(C)CC1=C[C@H]2C[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,7,train,-2.56105375289917
116.0,92.0,72.23004150390625,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccc2ccccc2c1,O=C1C=CC(=O)N1C1CCCCC1,fam1,7,train,19.76995849609375
414.0,99.0,95.33235931396484,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,Cc1ccccc1B(O)O,CC(=O)/C=C/C(C)C,fam8,7,train,3.6676406860351562
516.0,96.5,95.1208724975586,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,Cc1ccccc1B(O)O,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,7,train,1.3791275024414062
55.0,2.5,5.173981189727783,CC1=C[C@@H]2C(CO)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCCC1,fam7,7,train,-2.673981189727783
408.0,98.0,92.06102752685547,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,O=C1C=CCCO1,fam2,7,train,5.938972473144531
88.0,98.0,94.8332748413086,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccccc1C,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,7,train,3.1667251586914062
476.0,99.5,98.0281753540039,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,Cc1ccccc1B(O)O,O=C1C=CC2(OCCO2)c2ccccc21,fam3,7,train,1.4718246459960938
275.0,95.5,97.76619720458984,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccco1,fam6,7,train,-2.2661972045898438
17.0,3.5,4.638432502746582,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,7,train,-1.138432502746582
258.0,2.5,15.275941848754883,C=CCC1=C[C@]2(C)C[C@](C)(OC)[C@H]1C=C2CC(C)C,OB(O)c1cccc(Cl)c1,O=C1C=CCC1,fam6,7,train,-12.775941848754883
270.0,96.5,92.8639144897461,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccc(F)cc1,O=C/C=C/c1ccccc1,fam6,7,train,3.6360855102539062
211.0,25.5,18.136022567749023,COc1cc(C2=C[C@@]3(C)CC[C@]2(C)C=C3c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,7,train,7.363977432250977
168.0,24.0,18.430452346801758,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COc1ccc(/C=C/C#N)cc1,fam3,7,train,5.569547653198242
251.0,95.5,93.0629653930664,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCO1,fam6,7,train,2.4370346069335938
613.0,3.5,3.8390092849731445,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccc(F)cc1,O=C/C=C/c1ccccc1,fam6,7,train,-0.33900928497314453
552.0,98.5,91.4820785522461,C[C@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,7,train,7.017921447753906
21.0,1.8333333730697632,2.9810972213745117,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,Cc1ccccc1B(O)O,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,7,train,-1.1477638483047485
444.0,5.5,11.803361892700195,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc(C(F)(F)F)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,7,train,-6.303361892700195
141.0,99.0,105.88298034667969,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccsc1,O=C1C=CC2(OCCO2)c2ccccc21,fam3,7,train,-6.8829803466796875
619.0,4.0,2.9250218868255615,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccco1,fam6,7,train,1.0749781131744385
190.0,94.5,89.6387710571289,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccc2ccccc2c1,C/C=C/C(=O)N(C)OC,fam3,7,train,4.861228942871094
480.0,98.0,96.06456756591797,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc2c(c1)OCO2,O=C1C=CC2(OCCO2)c2ccccc21,fam3,7,train,1.9354324340820312
0.0,6.0,2.922243118286133,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,O=C1C=CCC1,fam1,7,train,3.077756881713867
535.0,4.0,3.8738930225372314,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,C/C=C/C(=O)NCc1ccccc1,fam3,7,train,0.12610697746276855
103.0,7.5,3.247976303100586,CC(C)CC(O)(CC(C)C)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam3,7,train,4.252023696899414
549.0,98.0,100.63530731201172,C[C@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,O=C1C=CCC1,fam4,7,train,-2.6353073120117188
93.0,97.5999984741211,98.42078399658203,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccc(C)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,7,train,-0.8207855224609375
418.0,97.5,96.10601043701172,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,OB(O)c1cccc2ccccc12,CC(=O)/C=C/C(C)C,fam8,7,train,1.3939895629882812
233.0,3.0,3.034553050994873,CC(C)(OCOCc1ccccc1)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam1,7,train,-0.03455305099487305
326.0,4.5,3.7523908615112305,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CCCC/C=C/c1ccc([N+](=O)[O-])cn1,fam7,7,train,0.7476091384887695
172.0,0.5,1.7545804977416992,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,7,train,-1.2545804977416992
357.0,95.0,92.73754119873047,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,CCC/C=C/C(=O)OC(C)C,fam1,7,train,2.2624588012695312
296.0,0.8999999761581421,15.385029792785645,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,COc1ccc(B(O)O)cc1,O=C1C=CCCC1,fam7,7,train,-14.485029816627502
313.0,1.5,-0.7657976150512695,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,Cc1cc(C)cc(B(O)O)c1,O=C1C=CCCC1,fam7,7,train,2.2657976150512695
635.0,99.69999694824219,81.65065002441406,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam7,7,train,18.049346923828125
523.0,93.0,89.54219818115234,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCC1,fam3,7,train,3.4578018188476562
53.0,97.5,95.31842803955078,C1=C(C2CCCCC2)[C@@H]2C=C(C3CCCCC3)[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,7,train,2.1815719604492188
644.0,96.5,96.33621978759766,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,Clc1cccc(B2OB(c3cccc(Cl)c3)OB(c3cccc(Cl)c3)O2)c1,O=C1C=CCCC1,fam1,7,train,0.16378021240234375
154.0,1.0,2.93611478805542,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COCOc1ccc(C)cc1/C=C(\C#N)C(=O)OC,fam3,7,train,-1.93611478805542
71.0,1.0,2.510960578918457,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,Cc1ccccc1B(O)O,CC(=O)/C=C/C(C)C,fam8,7,train,-1.510960578918457
676.0,99.0,98.59058380126953,CC1=C[C@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(C)(C)[Si](C)(C)OCC/C=C/c1ncccn1,fam7,7,train,0.40941619873046875
10.0,4.75,4.0462799072265625,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam1,7,train,0.7037200927734375
591.0,5.0,32.89348602294922,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(=O)/C=C/c1ccccc1,fam6,7,train,-27.89348602294922
242.0,98.5,90.31806182861328,COc1ccc(C2=C[C@H]3C=C[C@]2(C)C[C@@]3(C)OC)cc1OC,OB(O)c1ccccc1,O=C1C=CCCO1,fam5,7,train,8.181938171386719
526.0,97.5,97.4720687866211,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CCOC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,7,train,0.02793121337890625
400.0,97.0,94.3026123046875,COCC1=C[C@@H]2C[C@H](C(C)C)[C@H]1C=C2C,OB(O)c1ccccc1,O=C1C=CCCC1,fam7,7,train,2.6973876953125
290.0,80.0,82.17290496826172,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2c1ccccc1,COc1ccc(B(O)O)cc1,O=C/C=C/c1ccccc1,fam6,7,train,-2.1729049682617188
