index,%top,Ligand,ER1,ER2,ER3,ER4,ER5,ER6,ER7,EZ,LMW,LVR1,LVR1+4,LVR1+4/3+6,LVR2,LVR3,LVR3+6,LVR4,LVR5,LVR6,LVR7,LVWhole,RS,Rh source,SStoutR1,SStoutR2,SStoutR3,SStoutR4,Type,VB,boron reagent,equivs boron reagent,ligand,mol% Rh,mol% ligand,solvent,substrate,temp,time,yield,Original,Confg,ligand_num
512,4.0,O=C(C1=CC=C(C2=C[C@H]3C(C4=CC=C(C=C4)C(OC)=O)=C[C@@H]2CC3)C=C1)OC,0.0,0.0,0.04,0.0,0.0,0.0,0.0,,374.1518092,0.0,,,0.0,126.4242704,,0.0,0.0,126.4242704,32.69197045,357.4305869,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.21,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3.0,99.0,0,0,46
513,8.5,COC1=C(C(OC)=CC(C2=C[C@H]3C(C4=CC(OC)=C(C(OC)=C4)OC)=C[C@@H]2CC3)=C1)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,438.2042387,0.0,,,0.0,155.1469416,,0.0,0.0,155.1469416,32.69197045,414.8759291,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.22,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3.0,98.0,0,0,47
514,99.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,47.85432862,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.5,L3.23,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C(C)(C)C)C)=O,50,6.0,95.0,0,0,48
515,99.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,29.3978241,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.5,L3.23,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6.0,94.0,0,0,48
516,96.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,29.3978241,0.0,Lam,151.9199836,OB(O)C1=C(C)C=CC=C1,1.5,L3.23,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6.0,90.0,0,0,48
517,97.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,29.3978241,0.0,Lam,149.8350664,ClC1=CC(B(O)O)=CC=C1,1.5,L3.23,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6.0,92.0,0,0,48
518,97.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,29.3978241,0.0,Lam,170.1226604,FC(C1=CC=C(B(O)O)C=C1)(F)F,1.5,L3.23,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6.0,94.0,0,0,48
519,98.0,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,29.3978241,0.0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,1.5,L3.23,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6.0,95.0,0,0,48
520,96.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,29.3978241,0.0,Lam,175.2785624,OB(C1=CC=C2C=CC=CC2=C1)O,1.5,L3.23,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6.0,96.0,0,0,48
521,98.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,51.52346023,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.5,L3.23,2.5,5.5,dioxane,CC(/C=C/[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)=O,50,12.0,91.0,0,0,48
522,99.0,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,20.77331772,0.0,29.3978241,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.5,L3.23,1.5,3.3,dioxane,CCC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6.0,89.0,0,0,48
523,93.0,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0.0,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2.0,L3.23,1.5,3.3,dioxane,O=C1C=CCC1,50,1.0,94.0,0,0,48
524,95.8,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,20.06761165,0.0,29.3978241,0.0,Lam,152.7447171,O=C1C=CCC/C1=C(C)\C,1.5,L3.23,1.5,3.3,dioxane/H2O,O=C(/C=C/[Si](C)(C1=CC=CC=C1)C)C2=CC=CC=C2,50,6.0,94.0,0,0,48
525,93.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.23,1.5,3.3,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,20,20.0,91.0,0,0,48
526,97.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,17.77754503,0.0,29.3978241,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.23,1.5,3.3,dioxane/H2O,CCOC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6.0,88.0,0,0,48
527,82.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.23,1.5,3.3,dioxane/H2O,O=C1C=CCCO1,30,3.0,79.0,0,0,48
528,96.0,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,,286.1721507,0.0,,,0.0,94.18429025,,0.0,0.0,94.18429025,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3.0,L3.23,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5.0,99.0,0,0,48
529,5.0,C1(CC2=CC=CC=C2)=C[C@@H]3C(CC4=CC=CC=C4)=C[C@H]1CC3,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,,286.1721507,94.18429025,,,0.0,0.0,,94.18429025,0.0,0.0,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,21.5742147,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20.0,92.0,0,1,49
530,5.5,C1(CC2=CC=CC=C2)=C[C@@H]3C(CC4=CC=CC=C4)=C[C@H]1CC3,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,,286.1721507,94.18429025,,,0.0,0.0,,94.18429025,0.0,0.0,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,21.5742147,0.0,Lam,151.9199836,CC(C=C1)=CC=C1B(O)O,2.0,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20.0,83.0,0,1,49
531,6.5,C1(CC2=CC=CC=C2)=C[C@@H]3C(CC4=CC=CC=C4)=C[C@H]1CC3,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,,286.1721507,94.18429025,,,0.0,0.0,,94.18429025,0.0,0.0,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,21.5742147,0.0,Lam,160.7102105,COC(C=C1)=CC=C1B(O)O,2.0,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20.0,93.0,0,1,49
532,4.0,C1(CC2=CC=CC=C2)=C[C@@H]3C(CC4=CC=CC=C4)=C[C@H]1CC3,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,,286.1721507,94.18429025,,,0.0,0.0,,94.18429025,0.0,0.0,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,21.5742147,0.0,Lam,169.2159688,CC1=CC(C)=CC(B(O)O)=C1,2.0,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20.0,84.0,0,1,49
533,5.5,C1(CC2=CC=CC=C2)=C[C@@H]3C(CC4=CC=CC=C4)=C[C@H]1CC3,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,,286.1721507,94.18429025,,,0.0,0.0,,94.18429025,0.0,0.0,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,21.5742147,0.0,Lam,175.2785624,OB(C1=CC=C(C=CC=C2)C2=C1)O,2.0,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20.0,83.0,0,1,49
534,7.5,C1(CC2=CC=CC=C2)=C[C@@H]3C(CC4=CC=CC=C4)=C[C@H]1CC3,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,,286.1721507,94.18429025,,,0.0,0.0,,94.18429025,0.0,0.0,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,19.84482684,0.0,21.5742147,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N1C=CC=C1,50,20.0,92.0,0,1,49
535,4.0,C1(CC2=CC=CC=C2)=C[C@@H]3C(CC4=CC=CC=C4)=C[C@H]1CC3,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,,286.1721507,94.18429025,,,0.0,0.0,,94.18429025,0.0,0.0,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,18.37582915,0.0,21.5742147,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)NCC1=CC=CC=C1,50,20.0,92.0,0,1,49
536,6.5,C1(CC2=CC=CC=C2)=C[C@@H]3C(CC4=CC=CC=C4)=C[C@H]1CC3,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,,286.1721507,94.18429025,,,0.0,0.0,,94.18429025,0.0,0.0,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,18.72206172,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.25,1.5,3.3,dioxane/H2O,CON(C)C(/C=C/CCC)=O,50,20.0,86.0,0,1,49
537,7.0,C1(CC2=CC=CC=C2)=C[C@@H]3C(CC4=CC=CC=C4)=C[C@H]1CC3,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,,286.1721507,94.18429025,,,0.0,0.0,,94.18429025,0.0,0.0,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.25,1.5,3.3,dioxane/H2O,CON(C)C(/C=C/C(C)C)=O,50,20.0,74.0,0,1,49
538,10.0,C1(CC2=CC=CC=C2)=C[C@@H]3C(CC4=CC=CC=C4)=C[C@H]1CC3,-0.09,0.0,0.0,-0.09,-0.09,0.0,0.0,,286.1721507,94.18429025,,,0.0,0.0,,94.18429025,0.0,0.0,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,17.16241953,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.25,1.5,3.3,dioxane/H2O,CON(C)C(/C=C/C1=CC=C(OC)C=C1)=O,50,20.0,91.0,0,1,49
539,99.5,C[C@@]12CC[C@](C)(C(C3=CC=CC=C3)=C2)C=C1C4=CC=CC=C4,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,,286.1721507,0.0,,,21.5742147,76.88830503,,0.0,21.5742147,76.88830503,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0.0,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.2,L3.26,0.9,2.0,DCM,O=C1C=CCC1,25,1.0,100.0,0,0,50
540,83.5,C[C@@]12CC[C@](C)(C(C3=CC=CC=C3)=C2)C=C1C4=CC=CC=C4,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,,286.1721507,0.0,,,21.5742147,76.88830503,,0.0,21.5742147,76.88830503,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,20.77331772,0.0,21.5742147,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.2,L3.26,0.9,2.0,DCM,CCC(/C=C/C)=O,25,1.0,99.0,0,0,50
541,76.0,C[C@@]12CC[C@](C)(C(C3=CC=CC=C3)=C2)C=C1C4=CC=CC=C4,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,,286.1721507,0.0,,,21.5742147,76.88830503,,0.0,21.5742147,76.88830503,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.26,0.9,2.0,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,25,1.0,99.0,0,0,50
542,99.0,C[C@@]12CC[C@](C)(C(C3=CC=CC=C3)=C2)C=C1C4=CC=CC=C4,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,,286.1721507,0.0,,,21.5742147,76.88830503,,0.0,21.5742147,76.88830503,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.26,0.9,2.0,MeOH/CH2Cl2,O=C1C=CCO1,25,1.0,95.0,0,0,50
543,99.0,C[C@@]12CC[C@](C)(C(C3=CC=CC=C3)=C2)C=C1C4=CC=CC=C4,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,,286.1721507,0.0,,,21.5742147,76.88830503,,0.0,21.5742147,76.88830503,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,18.25910483,23.54607256,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.26,1.5,3.3,dioxane/H2O,O=C(O1)C=CC2=C1C=CC(C)=C2,30,24.0,63.0,0,0,50
544,97.5,C[C@@]12CC[C@](C)(C(C3=CC=CC=C3)=C2)C=C1C4=CC=CC=C4,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,,286.1721507,0.0,,,21.5742147,76.88830503,,0.0,21.5742147,76.88830503,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1.0,95.0,0,0,50
545,99.5,C[C@@]12CC[C@](C)(C(C3=CC=CC=C3)=C2)C=C1C4=CC=CC=C4,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,,286.1721507,0.0,,,21.5742147,76.88830503,,0.0,21.5742147,76.88830503,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0.0,0.0,Lam,170.1226604,OB(C1=CC=CC=C1C(F)(F)F)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1.0,98.0,0,0,50
546,99.5,C[C@@]12CC[C@](C)(C(C3=CC=CC=C3)=C2)C=C1C4=CC=CC=C4,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,,286.1721507,0.0,,,21.5742147,76.88830503,,0.0,21.5742147,76.88830503,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0.0,0.0,Lam,160.7102105,COC(C=C1)=CC=C1B(O)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1.0,92.0,0,0,50
547,99.5,C[C@@]12CC[C@](C)(C(C3=CC=CC=C3)=C2)C=C1C4=CC=CC=C4,0.0,-0.17,-0.01,0.0,-0.17,-0.01,0.0,,286.1721507,0.0,,,21.5742147,76.88830503,,0.0,21.5742147,76.88830503,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0.0,0.0,Lam,201.3647746,COC(C=CC1=C2C=CC=C1)=C2B(O)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1.0,98.0,0,0,50
548,99.0,C[C@@]12CC[C@](C)(C(C3=CC=C(C=C3)OC)=C2)C=C1C4=CC=C(C=C4)OC,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,,346.1932801,0.0,,,21.5742147,102.9745172,,0.0,21.5742147,102.9745172,32.69197045,345.1230509,1.0,[Rh(C2H4)2Cl]2,18.25910483,23.54607256,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.27,1.5,3.3,dioxane/H2O,O=C(O1)C=CC2=C1C=CC(C)=C2,30,3.0,95.0,0,0,51
549,98.0,FC(F)(C1=CC(C2=C[C@]3(C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C[C@@]2(CC3)C)C)=CC(C(F)(F)F)=C1)F,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,,558.1216892,0.0,,,21.5742147,147.8856292,,0.0,21.5742147,147.8856292,32.69197045,434.9452748,1.0,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0.0,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2.0,L3.28,0.9,2.0,DCM,O=C1C=CCC1,30,3.0,80.0,0,0,52
550,97.5,FC(F)(C1=CC(C2=C[C@]3(C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C[C@@]2(CC3)C)C)=CC(C(F)(F)F)=C1)F,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,,558.1216892,0.0,,,21.5742147,147.8856292,,0.0,21.5742147,147.8856292,32.69197045,434.9452748,1.0,[Rh(C2H4)2Cl]2,20.77331772,0.0,21.5742147,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2.0,L3.28,0.9,2.0,DCM,CCC(/C=C/C)=O,30,3.0,99.0,0,0,52
551,98.5,CC1=CC=CC(C)=C1C2=C[C@H]3C=C[C@@]2(C[C@@]3(OC)C)C,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,,268.1827154,0.0,,,0.0,0.0,,0.0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.60,1.0,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,1.0,89.0,0,1,53
552,98.5,FC(F)(C1=CC(C2=C[C@]3(C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C[C@@]2(CC3)C)C)=CC(C(F)(F)F)=C1)F,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,,558.1216892,0.0,,,21.5742147,147.8856292,,0.0,21.5742147,147.8856292,32.69197045,434.9452748,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.28,0.9,2.0,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3.0,99.0,0,0,52
553,96.0,FC(F)(C1=CC(C2=C[C@]3(C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C[C@@]2(CC3)C)C)=CC(C(F)(F)F)=C1)F,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,,558.1216892,0.0,,,21.5742147,147.8856292,,0.0,21.5742147,147.8856292,32.69197045,434.9452748,1.0,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3.0,L3.28,0.9,2.0,MeOH/CH2Cl2,O=C1C=CCO1,30,3.0,76.0,0,0,52
554,74.5,C[C@@]12CC[C@](C)(C(C3=CC(OC)=C(C(OC)=C3)OC)=C2)C=C1C4=CC(OC)=C(C(OC)=C4)OC,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,,466.2355388,0.0,,,21.5742147,155.1469416,,0.0,21.5742147,155.1469416,32.69197045,449.4678996,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.29,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3.0,99.0,0,0,54
555,99.0,OC(C)(C1=C[C@H]2C=C[C@@H]1C2)C,0.0,0.0,-0.17,0.0,0.0,0.0,0.0,,150.1044651,0.0,,,0.0,64.9564121,,0.0,0.0,0.0,20.25598522,160.3207023,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.3,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,2.0,70.0,0,0,55
556,83.5,OC[C@@]12C=C([C@](CO)(C=C2C3=CC=CC=C3)CC1)C4=CC=CC=C4,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,,318.1619799,0.0,,,30.36444165,76.88830503,,0.0,30.36444165,76.88830503,32.69197045,310.5310804,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.30,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3.0,98.0,0,0,56
557,78.5,COC[C@@]12C=C([C@](COC)(C=C2C3=CC=CC=C3)CC1)C4=CC=CC=C4,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,,346.1932801,0.0,,,47.66042687,76.88830503,,0.0,47.66042687,76.88830503,32.69197045,345.1230509,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.31,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3.0,98.0,0,0,57
558,87.25,O=C([C@@]12CC[C@](C(OC)=O)(C(C3=CC=CC=C3)=C2)C=C1C4=CC=CC=C4)OC,0.0,0.45,-0.01,0.0,0.45,-0.01,0.0,,374.1518092,0.0,,,53.81419488,76.88830503,,0.0,53.81419488,76.88830503,32.69197045,357.4305869,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.32,0.9,2.0,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3.0,95.0,0,0,58
559,86.5,O=C([C@@]12CC[C@](C(OC)=O)(C(C3=CC(C)=CC=C3)=C2)C=C1C4=CC(C)=CC=C4)OC,0.0,0.45,-0.01,0.0,0.45,-0.01,0.0,,402.1831093,0.0,,,53.81419488,94.18429025,,0.0,53.81419488,94.18429025,32.69197045,392.0225573,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.33,0.9,2.0,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3.0,98.0,0,0,59
560,92.375,O=C([C@@]12CC[C@](C(OC)=O)(C(C3=CC(C(F)(F)F)=CC=C3)=C2)C=C1C4=CC(C(F)(F)F)=CC=C4)OC,0.0,0.45,0.0,0.0,0.45,0.0,0.0,,510.1265784,0.0,,,53.81419488,112.3869671,,0.0,53.81419488,112.3869671,32.69197045,428.427911,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.34,0.9,2.0,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3.0,93.0,0,0,60
